case_id,step,time_s,action,packet,peer,accepted,threshold,ack_count,outstanding,global_pending,dack_holds,resend,can_send,ack_total,dack_total,fail_total,nsdp_release_total,retry_total,tx_total,dack_expired_total
ceiling_global_capacity,134,0.132,TX,w45,8,-1,14,2,1,1,0,1,1,44,0,0,44,0,45,0
ceiling_global_capacity,135,0.134,FEEDBACK,,8,-1,15,0,0,0,0,0,1,45,0,0,45,0,45,0
ceiling_global_capacity,136,0.135,SEND,w46,8,1,15,0,1,1,0,1,1,45,0,0,45,0,45,0
ceiling_global_capacity,137,0.135,TX,w46,8,-1,15,0,1,1,0,1,1,45,0,0,45,0,46,0
ceiling_global_capacity,138,0.137,FEEDBACK,,8,-1,15,1,0,0,0,0,1,46,0,0,46,0,46,0
ceiling_global_capacity,139,0.138,SEND,w47,8,1,15,1,1,1,0,1,1,46,0,0,46,0,46,0
ceiling_global_capacity,140,0.138,TX,w47,8,-1,15,1,1,1,0,1,1,46,0,0,46,0,47,0
ceiling_global_capacity,141,0.14,FEEDBACK,,8,-1,15,2,0,0,0,0,1,47,0,0,47,0,47,0
ceiling_global_capacity,142,0.141,SEND,w48,8,1,15,2,1,1,0,1,1,47,0,0,47,0,47,0
ceiling_global_capacity,143,0.141,TX,w48,8,-1,15,2,1,1,0,1,1,47,0,0,47,0,48,0
ceiling_global_capacity,144,0.143,FEEDBACK,,8,-1,16,0,0,0,0,0,1,48,0,0,48,0,48,0
ceiling_global_capacity,145,0.144,SEND,w49,8,1,16,0,1,1,0,1,1,48,0,0,48,0,48,0
ceiling_global_capacity,146,0.144,TX,w49,8,-1,16,0,1,1,0,1,1,48,0,0,48,0,49,0
ceiling_global_capacity,147,0.146,FEEDBACK,,8,-1,16,1,0,0,0,0,1,49,0,0,49,0,49,0
ceiling_global_capacity,148,0.147,SEND,w50,8,1,16,1,1,1,0,1,1,49,0,0,49,0,49,0
ceiling_global_capacity,149,0.147,TX,w50,8,-1,16,1,1,1,0,1,1,49,0,0,49,0,50,0
ceiling_global_capacity,150,0.149,FEEDBACK,,8,-1,16,2,0,0,0,0,1,50,0,0,50,0,50,0
ceiling_global_capacity,151,0.15,SEND,w51,8,1,16,2,1,1,0,1,1,50,0,0,50,0,50,0
ceiling_global_capacity,152,0.15,TX,w51,8,-1,16,2,1,1,0,1,1,50,0,0,50,0,51,0
ceiling_global_capacity,153,0.152,FEEDBACK,,8,-1,16,0,0,0,0,0,1,51,0,0,51,0,51,0
ceiling_global_capacity,154,0.2,SEND,full1,8,1,16,0,1,1,0,1,1,51,0,0,51,0,51,0
ceiling_global_capacity,155,0.2,TX,full1,8,-1,16,0,1,1,0,1,1,51,0,0,51,0,52,0
ceiling_global_capacity,156,0.201,SEND,full2,8,1,16,0,2,2,0,2,1,51,0,0,51,0,52,0
ceiling_global_capacity,157,0.201,TX,full2,8,-1,16,0,2,2,0,2,1,51,0,0,51,0,53,0
ceiling_global_capacity,158,0.202,SEND,full3,8,1,16,0,3,3,0,3,1,51,0,0,51,0,53,0
ceiling_global_capacity,159,0.202,TX,full3,8,-1,16,0,3,3,0,3,1,51,0,0,51,0,54,0
ceiling_global_capacity,160,0.203,SEND,full4,8,1,16,0,4,4,0,4,1,51,0,0,51,0,54,0
ceiling_global_capacity,161,0.203,TX,full4,8,-1,16,0,4,4,0,4,1,51,0,0,51,0,55,0
ceiling_global_capacity,162,0.204,SEND,full5,8,1,16,0,5,5,0,5,1,51,0,0,51,0,55,0
ceiling_global_capacity,163,0.204,TX,full5,8,-1,16,0,5,5,0,5,1,51,0,0,51,0,56,0
ceiling_global_capacity,164,0.205,SEND,full6,8,1,16,0,6,6,0,6,1,51,0,0,51,0,56,0
ceiling_global_capacity,165,0.205,TX,full6,8,-1,16,0,6,6,0,6,1,51,0,0,51,0,57,0
ceiling_global_capacity,166,0.206,SEND,full7,8,1,16,0,7,7,0,7,1,51,0,0,51,0,57,0
ceiling_global_capacity,167,0.206,TX,full7,8,-1,16,0,7,7,0,7,1,51,0,0,51,0,58,0
ceiling_global_capacity,168,0.207,SEND,full8,8,1,16,0,8,8,0,8,1,51,0,0,51,0,58,0
ceiling_global_capacity,169,0.207,TX,full8,8,-1,16,0,8,8,0,8,1,51,0,0,51,0,59,0
ceiling_global_capacity,170,0.208,SEND,full9,8,1,16,0,9,9,0,9,1,51,0,0,51,0,59,0
ceiling_global_capacity,171,0.208,TX,full9,8,-1,16,0,9,9,0,9,1,51,0,0,51,0,60,0
ceiling_global_capacity,172,0.209,SEND,full10,8,1,16,0,10,10,0,10,1,51,0,0,51,0,60,0
ceiling_global_capacity,173,0.209,TX,full10,8,-1,16,0,10,10,0,10,1,51,0,0,51,0,61,0
ceiling_global_capacity,174,0.21,SEND,full11,8,1,16,0,11,11,0,11,1,51,0,0,51,0,61,0
ceiling_global_capacity,175,0.21,TX,full11,8,-1,16,0,11,11,0,11,1,51,0,0,51,0,62,0
ceiling_global_capacity,176,0.211,SEND,full12,8,1,16,0,12,12,0,12,1,51,0,0,51,0,62,0
ceiling_global_capacity,177,0.211,TX,full12,8,-1,16,0,12,12,0,12,1,51,0,0,51,0,63,0
ceiling_global_capacity,178,0.212,SEND,full13,8,1,16,0,13,13,0,13,1,51,0,0,51,0,63,0
ceiling_global_capacity,179,0.212,TX,full13,8,-1,16,0,13,13,0,13,1,51,0,0,51,0,64,0
ceiling_global_capacity,180,0.213,SEND,full14,8,1,16,0,14,14,0,14,1,51,0,0,51,0,64,0
ceiling_global_capacity,181,0.213,TX,full14,8,-1,16,0,14,14,0,14,1,51,0,0,51,0,65,0
ceiling_global_capacity,182,0.214,SEND,full15,8,1,16,0,15,15,0,15,1,51,0,0,51,0,65,0
ceiling_global_capacity,183,0.214,TX,full15,8,-1,16,0,15,15,0,15,1,51,0,0,51,0,66,0
ceiling_global_capacity,184,0.215,SEND,full16,8,1,16,0,16,16,0,16,1,51,0,0,51,0,66,0
ceiling_global_capacity,185,0.215,TX,full16,8,-1,16,0,16,16,0,16,1,51,0,0,51,0,67,0
ceiling_global_capacity,186,0.216,SEND,full17,8,1,16,0,17,17,0,17,0,51,0,0,51,0,67,0
ceiling_global_capacity,187,0.216,TX,full17,8,-1,16,0,17,17,0,17,0,51,0,0,51,0,68,0
ceiling_global_capacity,188,0.22,SEND,blocked,8,0,16,0,17,17,0,17,0,51,0,0,51,0,68,0
ceiling_global_capacity,189,0.221,PROBE,,9,-1,0,0,0,17,0,17,0,51,0,0,51,0,68,0
ceiling_global_capacity,190,0.23,FEEDBACK,,8,-1,16,1,16,16,0,16,1,52,0,0,52,0,68,0
ceiling_global_capacity,191,0.24,SEND,peer9,9,1,0,0,1,17,0,17,0,52,0,0,52,0,68,0
ceiling_global_capacity,192,0.24,TX,peer9,9,-1,0,0,1,17,0,17,0,52,0,0,52,0,69,0
ceiling_global_capacity,193,0.25,SEND,globalblocked,8,0,16,1,16,17,0,17,0,52,0,0,52,0,69,0
ceiling_global_capacity,194,0.26,FEEDBACK,,8,-1,16,2,0,1,0,1,1,68,0,0,68,0,69,0
ceiling_global_capacity,195,0.27,PROBE,,9,-1,0,0,1,1,0,1,0,68,0,0,68,0,69,0
ceiling_global_capacity,196,0.28,FEEDBACK,,9,-1,0,1,0,0,0,0,1,69,0,0,69,0,69,0
grouped_feedback_order,1,0,SEND,w1,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
grouped_feedback_order,2,0,TX,w1,8,-1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
grouped_feedback_order,3,0.002,FEEDBACK,,8,-1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
grouped_feedback_order,4,0.01,SEND,w2,8,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
grouped_feedback_order,5,0.01,TX,w2,8,-1,0,1,1,1,0,1,0,1,0,0,1,0,2,0
grouped_feedback_order,6,0.012,FEEDBACK,,8,-1,0,2,0,0,0,0,1,2,0,0,2,0,2,0
grouped_feedback_order,7,0.02,SEND,w3,8,1,0,2,1,1,0,1,0,2,0,0,2,0,2,0
grouped_feedback_order,8,0.02,TX,w3,8,-1,0,2,1,1,0,1,0,2,0,0,2,0,3,0
grouped_feedback_order,9,0.022,FEEDBACK,,8,-1,1,0,0,0,0,0,1,3,0,0,3,0,3,0
grouped_feedback_order,10,0.03,SEND,w4,8,1,1,0,1,1,0,1,1,3,0,0,3,0,3,0
grouped_feedback_order,11,0.03,TX,w4,8,-1,1,0,1,1,0,1,1,3,0,0,3,0,4,0
grouped_feedback_order,12,0.032,FEEDBACK,,8,-1,1,1,0,0,0,0,1,4,0,0,4,0,4,0
grouped_feedback_order,13,0.04,SEND,w5,8,1,1,1,1,1,0,1,1,4,0,0,4,0,4,0
grouped_feedback_order,14,0.04,TX,w5,8,-1,1,1,1,1,0,1,1,4,0,0,4,0,5,0
grouped_feedback_order,15,0.042,FEEDBACK,,8,-1,1,2,0,0,0,0,1,5,0,0,5,0,5,0
grouped_feedback_order,16,0.2,SEND,a,8,1,1,2,1,1,0,1,1,5,0,0,5,0,5,0
grouped_feedback_order,17,0.2,TX,a,8,-1,1,2,1,1,0,1,1,5,0,0,5,0,6,0
grouped_feedback_order,18,0.21,SEND,b,8,1,1,2,2,2,0,2,0,5,0,0,5,0,6,0
grouped_feedback_order,19,0.21,TX,b,8,-1,1,2,2,2,0,2,0,5,0,0,5,0,7,0
grouped_feedback_order,20,0.22,FEEDBACK,,8,-1,2,1,0,0,0,0,1,7,0,0,7,0,7,0
grouped_feedback_order,21,0.23,SEND,c,8,1,2,1,1,1,0,1,1,7,0,0,7,0,7,0
grouped_feedback_order,22,0.23,TX,c,8,-1,2,1,1,1,0,1,1,7,0,0,7,0,8,0
grouped_feedback_order,23,0.24,SEND,d,8,1,2,1,2,2,0,2,1,7,0,0,7,0,8,0
grouped_feedback_order,24,0.24,TX,d,8,-1,2,1,2,2,0,2,1,7,0,0,7,0,9,0
grouped_feedback_order,25,0.25,FEEDBACK,,8,-1,2,1,1,1,1,0,1,8,1,0,9,0,9,0
grouped_feedback_order,26,0.26,FEEDBACK,,8,-1,2,1,1,1,1,0,1,8,1,0,9,0,9,0
grouped_feedback_order,27,0.27,FEEDBACK,,8,-1,2,1,1,1,1,0,1,8,1,0,9,0,9,0
grouped_feedback_order,28,20.251,PROBE,,8,-1,2,1,0,0,0,0,1,8,1,0,9,0,9,1
seed130_feedback_motif,1,0,SEND,prefix1,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
seed130_feedback_motif,2,0,TX,prefix1,8,-1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
seed130_feedback_motif,3,0.002,FEEDBACK,,8,-1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
seed130_feedback_motif,4,0.01,SEND,prefix2,8,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
seed130_feedback_motif,5,0.01,TX,prefix2,8,-1,0,1,1,1,0,1,0,1,0,0,1,0,2,0
seed130_feedback_motif,6,0.012,FEEDBACK,,8,-1,0,2,0,0,0,0,1,2,0,0,2,0,2,0
seed130_feedback_motif,7,0.02,SEND,prefix3,8,1,0,2,1,1,0,1,0,2,0,0,2,0,2,0
seed130_feedback_motif,8,0.02,TX,prefix3,8,-1,0,2,1,1,0,1,0,2,0,0,2,0,3,0
seed130_feedback_motif,9,0.022,FEEDBACK,,8,-1,1,0,0,0,0,0,1,3,0,0,3,0,3,0
seed130_feedback_motif,10,0.03,SEND,prefix4,8,1,1,0,1,1,0,1,1,3,0,0,3,0,3,0
seed130_feedback_motif,11,0.03,TX,prefix4,8,-1,1,0,1,1,0,1,1,3,0,0,3,0,4,0
seed130_feedback_motif,12,0.032,FEEDBACK,,8,-1,1,1,0,0,0,0,1,4,0,0,4,0,4,0
seed130_feedback_motif,13,0.04,SEND,prefix5,8,1,1,1,1,1,0,1,1,4,0,0,4,0,4,0
seed130_feedback_motif,14,0.04,TX,prefix5,8,-1,1,1,1,1,0,1,1,4,0,0,4,0,5,0
seed130_feedback_motif,15,0.042,FEEDBACK,,8,-1,1,2,0,0,0,0,1,5,0,0,5,0,5,0
seed130_feedback_motif,16,0.05,SEND,prefix6,8,1,1,2,1,1,0,1,1,5,0,0,5,0,5,0
seed130_feedback_motif,17,0.05,TX,prefix6,8,-1,1,2,1,1,0,1,1,5,0,0,5,0,6,0
seed130_feedback_motif,18,0.052,FEEDBACK,,8,-1,2,0,0,0,0,0,1,6,0,0,6,0,6,0
seed130_feedback_motif,19,0.1,SEND,old_retry,8,1,2,0,1,1,0,1,1,6,0,0,6,0,6,0
seed130_feedback_motif,20,0.1,TX,old_retry,8,-1,2,0,1,1,0,1,1,6,0,0,6,0,7,0
seed130_feedback_motif,21,0.2,SEND,clean71,8,1,2,0,2,2,0,2,1,6,0,0,6,0,7,0
seed130_feedback_motif,22,0.2,TX,clean71,8,-1,2,0,2,2,0,2,1,6,0,0,6,0,8,0
seed130_feedback_motif,23,0.202,FEEDBACK,,8,-1,2,1,1,1,0,1,1,7,0,0,7,0,8,0
seed130_feedback_motif,24,0.3,SEND,clean81,8,1,2,1,2,2,0,2,1,7,0,0,7,0,8,0
seed130_feedback_motif,25,0.3,TX,clean81,8,-1,2,1,2,2,0,2,1,7,0,0,7,0,9,0
seed130_feedback_motif,26,0.302,FEEDBACK,,8,-1,2,2,1,1,0,1,1,8,0,0,8,0,9,0
seed130_feedback_motif,27,2.11,TX,old_retry,8,-1,2,2,1,1,0,1,1,8,0,0,8,1,10,0
seed130_feedback_motif,28,2.12,SEND,clean9,8,1,2,2,2,2,0,2,1,8,0,0,8,1,10,0
seed130_feedback_motif,29,2.12,TX,clean9,8,-1,2,2,2,2,0,2,1,8,0,0,8,1,11,0
seed130_feedback_motif,30,2.13,FEEDBACK,,8,-1,3,0,0,0,0,0,1,10,0,0,10,1,11,0
